Date,Close,Volume
2026-06-17 00:00:00-04:00,-0.3135054191505837,
2026-06-18 00:00:00-04:00,-0.31275406125101846,
2026-06-22 00:00:00-04:00,-0.3109670045684627,
2026-06-23 00:00:00-04:00,-0.3130373419842787,
2026-06-24 00:00:00-04:00,-0.3178684193161878,
2026-06-25 00:00:00-04:00,-0.31831496289361194,
2026-06-26 00:00:00-04:00,-0.3189410531897643,
2026-06-29 00:00:00-04:00,-0.318513624845858,
2026-06-30 00:00:00-04:00,-0.31325410751450544,
2026-07-01 00:00:00-04:00,-0.3112924661762033,
2026-07-02 00:00:00-04:00,-0.31144402840415886,
2026-07-06 00:00:00-04:00,-0.3097147540345242,
2026-07-07 00:00:00-04:00,-0.3037967044239176,
2026-07-08 00:00:00-04:00,-0.3031027620740687,
2026-07-09 00:00:00-04:00,-0.30234512194099405,
2026-07-10 00:00:00-04:00,-0.30052301338050835,
2026-07-13 00:00:00-04:00,-0.29824586812942044,
2026-07-14 00:00:00-04:00,-0.2985703328183815,
2026-07-15 00:00:00-04:00,-0.3003853470817832,
2026-07-16 00:00:00-04:00,-0.29976663870581977,
2026-07-17 00:00:00-04:00,-0.30220626508883797,
2026-07-20 00:00:00-04:00,-0.29801050431028475,
2026-07-21 00:00:00-04:00,-0.2955833880300043,
2026-07-22 00:00:00-04:00,-0.29553080655952346,
2026-07-23 00:00:00-04:00,-0.2953333012774575,
2026-07-24 00:00:00-04:00,-0.2950509236764747,
2026-07-27 00:00:00-04:00,-0.297178583039746,
2026-07-28 00:00:00-04:00,-0.29828807851748707,
2026-07-29 00:00:00-04:00,-0.2948306485640426,
2026-07-30 00:00:00-04:00,-0.29371931318700284,
2026-07-31 00:00:00-04:00,-0.2920887523924254,
2026-08-03 00:00:00-04:00,-0.29238829861848714,
2026-08-04 00:00:00-04:00,-0.29547371257117216,
2026-08-05 00:00:00-04:00,-0.2956636368316472,
2026-08-06 00:00:00-04:00,-0.29285201076572864,
2026-08-07 00:00:00-04:00,-0.2927508362434672,
2026-08-10 00:00:00-04:00,-0.2888323327327855,
2026-08-11 00:00:00-04:00,-0.2887381265083402,
2026-08-12 00:00:00-04:00,-0.28870703234364026,
2026-08-13 00:00:00-04:00,-0.2904924015050483,
2026-08-14 00:00:00-04:00,-0.2874517702019812,
2026-08-17 00:00:00-04:00,-0.2847413315955949,
2026-08-18 00:00:00-04:00,-0.2870703736740472,
2026-08-19 00:00:00-04:00,-0.2916832271771188,
2026-08-20 00:00:00-04:00,-0.28876980173963673,
2026-08-21 00:00:00-04:00,-0.28682050957114047,
2026-08-24 00:00:00-04:00,-0.28814247946615534,
2026-08-25 00:00:00-04:00,-0.2917696721529266,
2026-08-26 00:00:00-04:00,-0.29127091432458396,
2026-08-27 00:00:00-04:00,-0.2911781327198346,
2026-08-28 00:00:00-04:00,-0.28924042415898477,
2026-08-31 00:00:00-04:00,-0.28704563854074383,
2026-09-01 00:00:00-04:00,-0.285340552420994,
2026-09-02 00:00:00-04:00,-0.2864488290177656,
2026-09-03 00:00:00-04:00,-0.2866084109981619,
2026-09-04 00:00:00-04:00,-0.2870502263139114,
2026-09-08 00:00:00-04:00,-0.28755567128180726,
2026-09-09 00:00:00-04:00,-0.28771365984736974,
2026-09-10 00:00:00-04:00,-0.2832203111884315,
2026-09-11 00:00:00-04:00,-0.2830914152310182,
