Date,Close,Volume
2026-06-17 00:00:00-04:00,-0.5611580807730876,
2026-06-18 00:00:00-04:00,-0.570969305618588,
2026-06-22 00:00:00-04:00,-0.5599406398523668,
2026-06-23 00:00:00-04:00,-0.5596587809856457,
2026-06-24 00:00:00-04:00,-0.5576018702450396,
2026-06-25 00:00:00-04:00,-0.5403189271550195,
2026-06-26 00:00:00-04:00,-0.5265231027658075,
2026-06-29 00:00:00-04:00,-0.5069280531323193,
2026-06-30 00:00:00-04:00,-0.4998302298295254,
2026-07-01 00:00:00-04:00,-0.5412448257315079,
2026-07-02 00:00:00-04:00,-0.5282316361198305,
2026-07-06 00:00:00-04:00,-0.5358857115097582,
2026-07-07 00:00:00-04:00,-0.5345577120025871,
2026-07-08 00:00:00-04:00,-0.5251376430027408,
2026-07-09 00:00:00-04:00,-0.5012397304127019,
2026-07-10 00:00:00-04:00,-0.4873977758248893,
2026-07-13 00:00:00-04:00,-0.48638335166327185,
2026-07-14 00:00:00-04:00,-0.47817230158433954,
2026-07-15 00:00:00-04:00,-0.485415121296529,
2026-07-16 00:00:00-04:00,-0.4852267915436226,
2026-07-17 00:00:00-04:00,-0.5088912609524492,
2026-07-20 00:00:00-04:00,-0.48986858685914836,
2026-07-21 00:00:00-04:00,-0.48829524563310756,
2026-07-22 00:00:00-04:00,-0.49029656725680404,
2026-07-23 00:00:00-04:00,-0.4977324687932452,
2026-07-24 00:00:00-04:00,-0.4969601498487357,
2026-07-27 00:00:00-04:00,-0.4978652846883618,
2026-07-28 00:00:00-04:00,-0.4708386504170923,
2026-07-29 00:00:00-04:00,-0.46617398578342506,
2026-07-30 00:00:00-04:00,-0.44955424496954954,
2026-07-31 00:00:00-04:00,-0.45520158679842027,
2026-08-03 00:00:00-04:00,-0.46407230479737915,
2026-08-04 00:00:00-04:00,-0.4637291779465258,
2026-08-05 00:00:00-04:00,-0.4583115899563781,
2026-08-06 00:00:00-04:00,-0.45562836200574264,
2026-08-07 00:00:00-04:00,-0.4575089127857499,
2026-08-10 00:00:00-04:00,-0.4502562557864227,
2026-08-11 00:00:00-04:00,-0.4596809343966388,
2026-08-12 00:00:00-04:00,-0.4591179104634602,
2026-08-13 00:00:00-04:00,-0.4647109259354858,
2026-08-14 00:00:00-04:00,-0.4626072493047966,
2026-08-17 00:00:00-04:00,-0.4526869510428755,
2026-08-18 00:00:00-04:00,-0.44533251758189785,
2026-08-19 00:00:00-04:00,-0.44558604025438875,
2026-08-20 00:00:00-04:00,-0.4404142931531556,
2026-08-21 00:00:00-04:00,-0.44361166424968346,
2026-08-24 00:00:00-04:00,-0.44214928538744935,
2026-08-25 00:00:00-04:00,-0.4292326499011452,
2026-08-26 00:00:00-04:00,-0.44583978864016416,
2026-08-27 00:00:00-04:00,-0.4397039204969033,
2026-08-28 00:00:00-04:00,-0.4426052761145485,
2026-08-31 00:00:00-04:00,-0.4485202479588848,
2026-09-01 00:00:00-04:00,-0.4521782517273403,
2026-09-02 00:00:00-04:00,-0.45466329038863496,
2026-09-03 00:00:00-04:00,-0.4446599254926369,
2026-09-04 00:00:00-04:00,-0.4464370111170437,
2026-09-08 00:00:00-04:00,-0.449089842115189,
2026-09-09 00:00:00-04:00,-0.4455055124362861,
2026-09-10 00:00:00-04:00,-0.44201971893201897,
2026-09-11 00:00:00-04:00,-0.434378255526096,
