Date,Open,High,Low,Close,Volume
2026-06-24 00:00:00+01:00,1.1379282474517822,1.1384334564208984,1.132541298866272,1.1379542350769043,0
2026-06-25 00:00:00+01:00,1.135344386100769,1.1388354301452637,1.1334270238876343,1.1354217529296875,0
2026-06-26 00:00:00+01:00,1.1363893747329712,1.1433929204940796,1.135486125946045,1.1361699104309082,0
2026-06-29 00:00:00+01:00,1.1384464502334595,1.1425960063934326,1.1381744146347046,1.1385631561279297,0
2026-06-30 00:00:00+01:00,1.1418914794921875,1.1434452533721924,1.1383298635482788,1.1422044038772583,0
2026-07-01 00:00:00+01:00,1.141252875328064,1.1416828632354736,1.1362087726593018,1.1413310766220093,0
2026-07-02 00:00:00+01:00,1.1377859115600586,1.1471705436706543,1.1375399827957153,1.13779878616333,0
2026-07-03 00:00:00+01:00,1.142374038696289,1.1465259790420532,1.1421130895614624,1.1422696113586426,0
2026-07-06 00:00:00+01:00,1.1435890197753906,1.144426703453064,1.1409794092178345,1.1437721252441406,0
2026-07-07 00:00:00+01:00,1.1442302465438843,1.1447148323059082,1.1422958374023438,1.144177794456482,0
2026-07-08 00:00:00+01:00,1.1400948762893677,1.1432491540908813,1.1391856670379639,1.140380859375,0
2026-07-09 00:00:00+01:00,1.1421914100646973,1.145081877708435,1.142126202583313,1.1422044038772583,0
2026-07-10 00:00:00+01:00,1.143379807472229,1.1462632417678833,1.1418392658233643,1.1433405876159668,0
2026-07-13 00:00:00+01:00,1.140367865562439,1.1445707082748413,1.1386798620224,1.1404459476470947,0
2026-07-14 00:00:00+01:00,1.1383687257766724,1.1461317539215088,1.1378765106201172,1.1384334564208984,0
2026-07-15 00:00:00+01:00,1.1425436735153198,1.1445575952529907,1.1406540870666504,1.1424654722213745,0
2026-07-16 00:00:00+01:00,1.147315263748169,1.1478420495986938,1.143837571144104,1.1470258235931396,0
2026-07-17 00:00:00+01:00,1.144688606262207,1.1453442573547363,1.1425436735153198,1.1444659233093262,0
2026-07-20 00:00:00+01:00,1.1427135467529297,1.1449507474899292,1.1405240297317505,1.142765760421753,0
2026-07-21 00:00:00+01:00,1.1416046619415283,1.1428571939468384,1.1403288841247559,1.1418131589889526,0
2026-07-22 00:00:00+01:00,1.1401728391647339,1.1421130895614624,1.1399649381637573,1.140380859375,0
2026-07-23 00:00:00+01:00,1.141265869140625,1.1437721252441406,1.1365057229995728,1.1411746740341187,0
2026-07-24 00:00:00+01:00,1.137617588043213,1.1399909257888794,1.1367511749267578,1.137682318687439,0
2026-07-27 00:00:00+01:00,1.1397830247879028,1.1418131589889526,1.1369967460632324,1.1394972801208496,0
2026-07-28 00:00:00+01:00,1.1368545293807983,1.140185832977295,1.1354475021362305,1.1369450092315674,0
2026-07-29 00:00:00+01:00,1.1383816003799438,1.1405109167099,1.1375917196273804,1.1386538743972778,0
2026-07-30 00:00:00+01:00,1.1467890739440918,1.1534823179244995,1.1435366868972778,1.1467232704162598,0
2026-07-31 00:00:00+01:00,1.1526048183441162,1.1526048183441162,1.1459085941314697,1.1523525714874268,0
2026-08-03 00:00:00+01:00,1.1540014743804932,1.1555217504501343,1.1502846479415894,1.154401183128357,0
2026-08-04 00:00:00+01:00,1.150814175605774,1.1531364917755127,1.15035080909729,1.150734782218933,0
2026-08-05 00:00:00+01:00,1.1532163619995117,1.1559356451034546,1.152751088142395,1.153242826461792,0
2026-08-06 00:00:00+01:00,1.155575156211853,1.156203031539917,1.1520073413848877,1.1557353734970093,0
2026-08-07 00:00:00+01:00,1.152325987815857,1.1579434871673584,1.1518480777740479,1.1524720191955566,0
2026-08-10 00:00:00+01:00,1.155575156211853,1.1566041707992554,1.1544544696807861,1.155641794204712,0
2026-08-11 00:00:00+01:00,1.1546677350997925,1.1552680730819702,1.153203010559082,1.1546411514282227,0
2026-08-12 00:00:00+01:00,1.1543478965759277,1.156243085861206,1.1532695293426514,1.1543744802474976,0
2026-08-13 00:00:00+01:00,1.1528840065002441,1.1547343730926514,1.1512778997421265,1.1530035734176636,0
2026-08-14 00:00:00+01:00,1.1534159183502197,1.1586142778396606,1.1532561779022217,1.1535356044769287,0
2026-08-17 00:00:00+01:00,1.1575547456741333,1.1613997220993042,1.1575547456741333,1.1573940515518188,0
2026-08-18 00:00:00+01:00,1.1584800481796265,1.1588828563690186,1.1567245721817017,1.1582788228988647,0
2026-08-19 00:00:00+01:00,1.157688856124878,1.1678149700164795,1.1572332382202148,1.1579434871673584,0
2026-08-20 00:00:00+01:00,1.1675423383712769,1.1710972785949707,1.1670244932174683,1.1673787832260132,0
2026-08-21 00:00:00+01:00,1.1687567234039307,1.1712344884872437,1.1669973134994507,1.1687841415405273,0
2026-08-24 00:00:00+01:00,1.1684973239898682,1.1691803932189941,1.1660856008529663,1.1681560277938843,0
2026-08-25 00:00:00+01:00,1.1668474674224854,1.1675423383712769,1.165175199508667,1.1668338775634766,0
2026-08-26 00:00:00+01:00,1.1674741506576538,1.1678149700164795,1.1642663478851318,1.1674741506576538,0
2026-08-27 00:00:00+01:00,1.1655282974243164,1.1661807298660278,1.1636972427368164,1.1654876470565796,0
