Date,Open,High,Low,Close,Volume
2026-06-18 00:00:00-04:00,240.1199951171875,245.72999572753906,236.02000427246094,244.38999938964844,75624400
2026-06-22 00:00:00-04:00,240.0800018310547,242.0,232.24000549316406,232.7899932861328,68388500
2026-06-23 00:00:00-04:00,232.5500030517578,236.8699951171875,232.0,234.11000061035156,60492600
2026-06-24 00:00:00-04:00,233.85000610351562,242.4199981689453,232.9499969482422,234.27000427246094,70282600
2026-06-25 00:00:00-04:00,232.02000427246094,232.32000732421875,225.5500030517578,227.00999450683594,77674100
2026-06-26 00:00:00-04:00,227.2100067138672,233.89999389648438,226.1300048828125,232.69000244140625,248372100
2026-06-29 00:00:00-04:00,234.22000122070312,249.7100067138672,233.8000030517578,240.13999938964844,77619200
2026-06-30 00:00:00-04:00,237.35000610351562,241.5399932861328,237.1699981689453,238.33999633789062,66228300
2026-07-01 00:00:00-04:00,239.75,244.89999389648438,234.89999389648438,241.6999969482422,53829900
2026-07-02 00:00:00-04:00,241.61000061035156,246.72000122070312,241.0800018310547,242.6699981689453,48246400
2026-07-06 00:00:00-04:00,243.8000030517578,246.0399932861328,240.8800048828125,244.16000366210938,40044000
2026-07-07 00:00:00-04:00,246.97999572753906,248.92999267578125,242.6999969482422,245.97999572753906,40579600
2026-07-08 00:00:00-04:00,244.27000427246094,244.8000030517578,240.52000427246094,243.6199951171875,29653000
2026-07-09 00:00:00-04:00,239.82000732421875,247.5,238.25,247.0399932861328,38091700
2026-07-10 00:00:00-04:00,249.5500030517578,251.02999877929688,244.41000366210938,245.33999633789062,31654000
2026-07-13 00:00:00-04:00,244.67999267578125,249.64999389648438,244.17999267578125,247.30999755859375,34636100
2026-07-14 00:00:00-04:00,245.5500030517578,248.55999755859375,243.8000030517578,247.49000549316406,30108100
2026-07-15 00:00:00-04:00,249.75,256.4800109863281,249.75,254.9600067138672,45240600
2026-07-16 00:00:00-04:00,255.1199951171875,258.0799865722656,248.0,249.88999938964844,45343700
2026-07-17 00:00:00-04:00,244.4600067138672,250.24000549316406,243.58999633789062,247.22999572753906,43572400
2026-07-20 00:00:00-04:00,248.75999450683594,252.88999938964844,248.0,249.99000549316406,32406500
2026-07-21 00:00:00-04:00,249.11000061035156,249.33999633789062,246.4199981689453,247.5500030517578,27732100
2026-07-22 00:00:00-04:00,248.27000427246094,248.4499969482422,242.4499969482422,244.85000610351562,34112700
2026-07-23 00:00:00-04:00,236.25999450683594,238.35000610351562,232.0500030517578,233.66000366210938,47465300
2026-07-24 00:00:00-04:00,234.3800048828125,234.9499969482422,231.33999633789062,232.11000061035156,35017400
2026-07-27 00:00:00-04:00,235.6699981689453,235.88999938964844,230.99000549316406,231.38999938964844,34999500
2026-07-28 00:00:00-04:00,232.85000610351562,233.11000061035156,228.10000610351562,230.86000061035156,44521600
2026-07-29 00:00:00-04:00,229.32000732421875,232.82000732421875,226.16000366210938,226.64999389648438,44957500
2026-07-30 00:00:00-04:00,233.35000610351562,239.82000732421875,231.05999755859375,235.5,101839800
2026-07-31 00:00:00-04:00,265.0,273.2300109863281,262.010009765625,271.5799865722656,129054800
2026-08-03 00:00:00-04:00,278.2900085449219,287.20001220703125,278.0,284.0199890136719,90830200
2026-08-04 00:00:00-04:00,276.05999755859375,281.07000732421875,275.82000732421875,277.4200134277344,69748100
2026-08-05 00:00:00-04:00,281.5899963378906,282.7900085449219,270.7300109863281,272.6499938964844,45119800
2026-08-06 00:00:00-04:00,272.7699890136719,275.4800109863281,271.05999755859375,272.260009765625,30672900
2026-08-07 00:00:00-04:00,272.8699951171875,278.30999755859375,272.75,274.4800109863281,33861400
2026-08-10 00:00:00-04:00,274.010009765625,280.1400146484375,273.6000061035156,278.0899963378906,35731900
2026-08-11 00:00:00-04:00,278.69000244140625,278.8399963378906,271.3599853515625,272.2699890136719,31895700
2026-08-12 00:00:00-04:00,273.17999267578125,273.4599914550781,267.1000061035156,267.2799987792969,29941100
2026-08-13 00:00:00-04:00,267.239990234375,269.5799865722656,264.7099914550781,265.1300048828125,32170200
2026-08-14 00:00:00-04:00,264.8800048828125,265.80999755859375,262.4200134277344,262.6499938964844,27251700
2026-08-17 00:00:00-04:00,265.44000244140625,265.75,258.3399963378906,261.30999755859375,43896500
2026-08-18 00:00:00-04:00,260.6300048828125,262.17999267578125,257.7300109863281,259.45001220703125,33171300
2026-08-19 00:00:00-04:00,260.8500061035156,266.3999938964844,258.5799865722656,265.8399963378906,35762400
2026-08-20 00:00:00-04:00,263.1600036621094,263.8399963378906,259.5199890136719,260.1099853515625,28374100
2026-08-21 00:00:00-04:00,260.739990234375,261.0899963378906,257.0400085449219,258.6300048828125,35723000
2026-08-24 00:00:00-04:00,259.6000061035156,263.32000732421875,259.04998779296875,262.07000732421875,28070500
2026-08-25 00:00:00-04:00,262.510009765625,263.8900146484375,259.8299865722656,261.05999755859375,25550200
2026-08-26 00:00:00-04:00,261.2799987792969,262.04998779296875,258.239990234375,260.2799987792969,21528400
2026-08-27 00:00:00-04:00,259.2300109863281,259.6600036621094,255.02000427246094,256.260009765625,35927800
2026-08-28 00:00:00-04:00,258.32000732421875,267.55999755859375,257.7799987792969,266.42999267578125,49547400
2026-08-31 00:00:00-04:00,263.8299865722656,264.3599853515625,257.1199951171875,259.7699890136719,46089400
2026-09-01 00:00:00-04:00,254.8300018310547,255.82000732421875,251.92999267578125,254.9199981689453,31700100
2026-09-02 00:00:00-04:00,254.25999450683594,256.239990234375,253.39999389648438,254.97999572753906,24013300
2026-09-03 00:00:00-04:00,256.20001220703125,259.5,256.0,258.8999938964844,26891500
2026-09-04 00:00:00-04:00,259.07000732421875,261.1199951171875,255.2899932861328,258.510009765625,30749900
2026-09-08 00:00:00-04:00,256.67999267578125,257.989990234375,254.75,256.9700012207031,29398000
2026-09-09 00:00:00-04:00,253.1199951171875,254.69000244140625,250.64999389648438,252.39999389648438,33055500
2026-09-10 00:00:00-04:00,250.11000061035156,253.14999389648438,249.5800018310547,251.88999938964844,25484800
2026-09-11 00:00:00-04:00,254.08999633789062,257.5899963378906,253.13999938964844,256.7799987792969,26682800
2026-09-14 00:00:00-04:00,,,,,33318851
